"MESSAGEID","COMMUNICATIONSOURCE","VENDORCODE","MUNETWORKID","NUMERATOR","STATUS","TIME","MESSAGETYPE","MESSAGESOURCE","GPSCONNECTION","OPERATIONMODE","EVENTCODE","DISTRESS","IGNITION","SHOCK","DOOR","OUTGPSPOWER","OUTGRADSTOP","OUTSIRENCONTROL","OUTDOORUNLOCK","OUTIMMOBILIZER","OUTDOORLOCK","OUTBLINKERCONTROL","OUTINTERNALLIGHTS","MAINSUPPLYVOLTAGE","BACKUPBATTERYVOLTAGE","MAINPOWERREGULATEDVOLTAGE","ANALOGVOLTAGE","DISTANCE","DALLASCODE","LASTGPSFIX","GPSNUMBEROFSATELLITESUSED","GPSLONGITUDE","GPSLATITUDE","GPSALTITUDE","GPSGROUNDSPEED","SPEEDDIRECTION","HWVERSION","SWVERSION","SWPROTOCOLVERSIONIDENT","MESSAGE","INPUTA","INPUTB","MESSAGEFROMMEMORY","GSMOPERATORCODE"
"2881242663","S","DT20N","1071755","193","R","2015-12-17 14:40:13.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","14.364376068115","0","0","0","364659","0","2015-12-17 11:40:00.000","7","29.307386398315","40.843509674072","-4.460000038147","45.251998901367","2.0989999771118","221","31","z","NULL","A","I","F","28602"
"2881242664","S","DT20N","720279","114","R","2015-12-17 14:40:13.000","G","1","C","0","36","A","A","A","I","I","I","I","I","I","I","I","I","14.486107826233","0","0","0","842595","0","2015-12-17 14:40:00.000","9","32.847568511963","39.960220336914","830.17999267578","48.959999084473","5.5590000152588","221","31","z","NULL","A","I","F","28601"
"2881242665","S","DT20N","1086688","235","R","2015-12-17 14:40:13.000","G","1","C","0","53","A","I","A","I","I","I","I","I","I","I","I","I","27.876626968384","0","0","0","47166","0","2015-12-17 14:40:00.000","8","26.977481842041","38.832229614258","-1.3399999141693","0","4.2039999961853","221","31","z","NULL","A","I","F","28601"
"2881242666","S","DT20N","1057227","210","R","2015-12-17 14:40:13.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","14.729571342468","0","0","0","139468","0","2015-12-17 14:40:00.000","9","28.974117279053","41.079792022705","-2.7300000190735","54.575996398926","4.3270001411438","221","31","z","NULL","A","I","F","28601"
"2881242668","G","DT465","2017552","199","R","2015-12-17 14:40:14.000","G","1","C","NULL","44","I","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","25.465000152588","NULL","NULL","NULL","86860","NULL","2015-12-17 14:40:14.000","12","32.790542602539","39.960716247559","854.90002441406","0","5.1312680244446","33","33028","q","NULL","NULL","NULL","NULL","28602"
"2881242669","S","DT90F","786435","160","R","2015-12-17 14:40:11.000","G","1","C","0","44","I","A","A","A","I","I","I","I","I","I","I","I","28.117647171021","0","70.00700378418","0","415692","0","2015-12-17 14:40:00.000","8","27.483539581299","38.681468963623","25.939998626709","69.695999145508","0.99500000476837","216","31","p","NULL","A","A","F","28602"
"2881242670","S","DT90C","723515","44","R","2015-12-17 14:40:13.000","G","1","C","0","44","I","A","A","A","I","I","I","I","I","I","I","I","27.267967224121","0.90173810720444","3.84765625","0","0","0","2015-12-17 14:40:00.000","8","27.806081771851","37.858165740967","73.290000915527","0","1.3810000419617","113","29","d","NULL","I","I","F","28601"
"2881242672","S","DT20N","1054359","43","R","2015-12-17 14:40:13.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","30.067802429199","0","0","0","1596811","0","2015-12-17 14:40:00.000","7","28.886070251465","41.068881988525","142.25999450684","1.1159999370575","2.7569999694824","221","31","z","NULL","A","I","F","28601"
"2881242675","G","DT465","2076165","246","R","2015-12-17 14:40:13.000","G","1","C","NULL","44","I","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","12.619999885559","0","NULL","NULL","108350","NULL","2015-12-17 14:40:13.000","12","30.645244598389","36.886745452881","14.60000038147","25.5","5.5152406692505","33","33025","q","NULL","NULL","NULL","NULL","28602"
"2881242676","S","DT20N","1056269","251","R","2015-12-17 14:40:13.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","13.877447128296","0","0","0","197775","0","2015-12-17 12:01:00.000","8","29.099769592285","40.986560821533","79.009994506836","17.099998474121","2.1740000247955","221","31","z","NULL","A","I","F","28602"
"2881242678","G","DT465","2027998","86","R","2015-12-17 14:40:14.000","G","1","C","NULL","44","I","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","13.958999633789","NULL","NULL","NULL","496053","NULL","2015-12-17 14:40:14.000","12","32.769889831543","39.910446166992","857.29998779297","68","1.3788101673126","33","33028","q","NULL","NULL","NULL","NULL","28602"
"2881242681","G","DT465","2028617","82","R","2015-12-17 14:40:14.000","G","1","C","NULL","44","I","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","13.718999862671","NULL","NULL","NULL","325032","NULL","2015-12-17 14:40:14.000","12","32.782699584961","39.908702850342","876.29998779297","0","4.694935798645","33","33028","q","NULL","NULL","NULL","NULL","28602"
"2881242682","S","DT20N","689205","132","R","2015-12-17 14:40:13.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","14.973035812378","0","0","0","956371","0","2015-12-17 14:40:00.000","9","34.43571472168","36.727470397949","86.659996032715","125.42399597168","4.0840001106262","221","31","z","NULL","A","I","F","28603"
"2881242686","S","DT20N","1079237","51","R","2015-12-17 14:40:11.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","13.999179840088","0","0","0","540767","0","2015-12-17 14:40:00.000","9","32.861278533935","39.955032348633","859.30999755859","17.315999984741","0.62999999523163","221","31","z","NULL","A","I","F","28602"
"2881242687","S","DT90C","147645","82","R","2015-12-17 14:40:16.000","G","1","C","0","100","I","A","A","A","I","I","I","I","I","I","I","I","28.120090484619","2.088235616684","3.84765625","0","4594316","0000176B1A7E","2015-12-17 14:40:00.000","9","29.496700286865","40.799831390381","185.65998840332","48.959999084473","2.0250000953674","39","25","j","NULL","I","I","F","NULL"
"2881242688","S","DT90F","681792","49","R","2015-12-17 14:40:12.000","G","1","C","0","44","I","A","A","A","I","I","I","I","I","I","I","I","14","0","70.00700378418","0","304707","0","2015-12-17 14:40:00.000","9","29.05587387085","40.996822357178","10.279999732971","11.519999504089","2.1860001087189","216","31","p","NULL","A","A","F","28601"
"2881242689","G","DT465","2028677","130","R","2015-12-17 14:40:14.000","G","1","C","NULL","44","I","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","14.105999946594","NULL","NULL","NULL","462438","NULL","2015-12-17 14:40:14.000","12","32.949043273926","40.074390411377","921.70001220703","109.59999847412","1.1868238449097","33","33028","q","NULL","NULL","NULL","NULL","28602"
"2881242690","S","DT20N","1072767","33","R","2015-12-17 14:40:13.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","13.999179840088","0","0","0","907936","0","2015-12-17 14:40:00.000","7","29.263040542602","40.877101898193","27.469999313354","3.3839998245239","5.7690000534058","221","31","z","NULL","A","I","F","28602"
"2881242691","S","DT20N","1072509","207","R","2015-12-17 14:40:13.000","G","1","C","0","44","I","A","A","I","I","I","I","I","I","I","I","I","14.729571342468","0","0","0","498566","0","2015-12-17 14:40:00.000","8","28.80451965332","41.088115692139","77.189994812012","72.39599609375","5.8639998435974","221","31","z","NULL","A","A","F","28602"
"2881242692","G","DT465","2028203","97","R","2015-12-17 14:40:13.000","G","1","C","NULL","44","I","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","13.803999900818","NULL","NULL","NULL","498340","NULL","2015-12-17 14:40:13.000","12","32.799671173096","39.91081237793","879.29998779297","16.89999961853","3.3510322570801","33","33028","q","NULL","NULL","NULL","NULL","28602"
"2881242694","G","DT465","2028675","94","R","2015-12-17 14:40:14.000","G","1","C","NULL","44","I","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","13.496999740601","NULL","NULL","NULL","468207","NULL","2015-12-17 14:40:14.000","12","32.993190765381","40.114711761475","959.5","33","4.3458700180054","33","33028","q","NULL","NULL","NULL","NULL","28602"
"2881242695","G","DT465","2028624","74","R","2015-12-17 14:40:11.000","G","1","C","NULL","44","I","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","14.184000015259","NULL","NULL","NULL","471054","NULL","2015-12-17 14:40:11.000","12","32.792583465576","39.919998168945","853.29998779297","69.099998474121","0.87266463041305","33","33028","q","NULL","NULL","NULL","NULL","28602"
"2881242696","S","DT20N","688575","52","R","2015-12-17 14:40:13.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","14.851303100586","0","0","0","1468836","0","2015-12-17 14:40:00.000","8","29.683708190918","40.779304504395","14.319999694824","89.387992858887","1.4010000228882","221","31","z","NULL","A","I","F","28602"
"2881242697","S","DT20N","688692","230","R","2015-12-17 14:40:13.000","G","1","C","0","36","A","A","A","I","I","I","I","I","I","I","I","I","14.607839584351","0","0","0","827522","0","2015-12-17 14:40:00.000","8","35.383693695068","37.00562286377","32.579998016357","23.471998214722","4.6669998168945","221","31","z","NULL","A","I","F","28601"
"2881242698","S","DT900","44199","188","R","2015-12-17 14:40:17.000","G","1","C","1","69","I","A","A","A","I","I","I","I","I","I","I","I","28.241823196411","0.75935840606689","3.8671875","0","441742","0","2015-12-17 14:40:00.000","4","27.990865707398","41.30163192749","226.86000061035","0","0","4","25","j","NULL","I","I","F","NULL"
"2881242699","S","DT20N","1080462","236","R","2015-12-17 14:40:13.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","14.607839584351","0","0","0","587999","0","2015-12-17 14:40:00.000","9","29.253316879273","40.905975341797","189.33000183106","26.135999679565","2.9100000858307","221","31","z","NULL","A","I","F","28602"
"2881242700","S","DT90C","630375","56","R","2015-12-17 14:40:13.000","G","1","C","0","43","I","A","A","A","I","I","I","I","I","I","I","I","27.633163452148","1.9933158159256","3.8671875","0","3352126","0","2015-12-17 14:40:00.000","7","27.693458557129","41.236896514893","111.93000030518","24.947998046875","5.4340000152588","113","29","d","NULL","I","I","F","28602"
"2881242704","S","DT90C","630375","57","R","2015-12-17 14:40:13.000","G","1","C","0","44","I","A","A","A","I","I","I","I","I","I","I","I","27.754894256592","1.9933158159256","3.8671875","0","3352126","0","2015-12-17 14:40:00.000","7","27.693458557129","41.236896514893","111.93000030518","25.451999664307","5.4340000152588","113","29","d","NULL","I","I","F","28602"
"2881242705","S","DT90C","723504","21","R","2015-12-17 14:40:13.000","G","1","C","0","36","I","A","A","A","I","I","I","I","I","I","I","I","27.389699935913","0.37967920303345","3.828125","0","0","0","2015-12-17 14:40:00.000","9","35.18681716919","38.534381866455","1100.9000244141","78.983993530273","3.1870000362396","113","29","d","NULL","I","I","F","28601"
"2881242706","S","DT20N","1071777","62","R","2015-12-17 14:40:13.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","14.242643356323","0","0","0","490065","0","2015-12-17 14:40:00.000","8","28.798881530762","41.038024902344","78.849998474121","15.443999290466","3.9400000572205","221","31","z","NULL","A","I","F","28602"
"2881242707","S","DT20N","1060224","54","R","2015-12-17 14:40:13.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","28.972215652466","0","0","0","816545","0","2015-12-17 14:40:00.000","8","30.565435409546","36.674644470215","-7.6599998474121","66.815994262695","1.1039999723434","221","31","z","NULL","A","I","F","28602"
"2881242708","G","DT465","2028525","188","R","2015-12-17 14:40:14.000","G","1","C","NULL","44","I","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","13.803999900818","NULL","NULL","NULL","433097","NULL","2015-12-17 14:40:14.000","12","32.791996002197","39.909255981445","866.70001220703","0","2.8099801540375","33","33028","q","NULL","NULL","NULL","NULL","28602"
"2881242709","S","DT20N","1058676","27","R","2015-12-17 14:40:13.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","14.729571342468","0","0","0","317420","0","2015-12-17 14:40:00.000","9","28.72668838501","41.055938720703","51.110000610352","0","5.816999912262","221","31","z","NULL","A","I","F","28601"
"2881242712","G","DT465","2028606","102","R","2015-12-17 14:40:09.000","G","1","C","NULL","44","I","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","14.045000076294","NULL","NULL","NULL","466746","NULL","2015-12-17 14:40:09.000","12","32.718990325928","39.90990447998","853","87.5","2.0245819091797","33","33028","q","NULL","NULL","NULL","NULL","28602"
"2881242713","S","DT20N","1001967","119","R","2015-12-17 14:40:12.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","14.851303100586","0","0","0","752915","0","2015-12-17 14:40:00.000","7","30.586837768555","36.811824798584","21.459999084473","67.031997680664","0.60699999332428","221","31","z","NULL","A","I","F","28601"
"2881242716","G","DT465","2026554","16","R","2015-12-17 14:40:14.000","G","1","C","NULL","204","I","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","14.126999855042","0","NULL","NULL","226240","NULL","2015-12-17 14:40:14.000","12","32.862129211426","40.017864227295","1069.0999755859","28.200000762939","6.0039324760437","33","33025","q","NULL","NULL","NULL","NULL","28602"
"2881242718","S","DT20N","688686","207","R","2015-12-17 14:40:13.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","13.999179840088","0","0","0","807307","0","2015-12-17 14:40:00.000","7","35.314353942871","37.017055511475","59.439998626709","7.4519996643066","2.941999912262","221","31","z","NULL","A","I","F","28601"
"2881242720","G","DT465","2026554","16","R","2015-12-17 14:40:14.000","G","1","C","NULL","1043","I","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","NULL","226240","NULL","2015-12-17 14:40:14.000","12","32.862129211426","40.017864227295","1069.0999755859","28.200000762939","6.0039324760437","33","208933","q","NULL","NULL","NULL","NULL","NULL"
"2881242722","S","DT20N","687414","188","R","2015-12-17 13:56:32.000","G","1","C","0","44","A","A","I","I","I","I","I","I","I","I","I","I","29.337411880493","0","0","0","940422","0","2015-12-17 13:56:00.000","9","29.29838180542","40.565662384033","328.10998535156","43.991996765137","2.0360000133514","221","31","z","NULL","A","I","F","28603"
"2881242723","S","DT20N","687414","189","R","2015-12-17 13:57:27.000","G","1","C","0","36","A","A","I","I","I","I","I","I","I","I","I","I","29.093946456909","0","0","0","940431","0","2015-12-17 13:57:00.000","9","29.302461624146","40.559741973877","322.66000366211","63.39599609375","3.0039999485016","221","31","z","NULL","A","I","F","28603"
"2881242724","S","DT90F","786123","188","R","2015-12-17 14:40:13.000","G","1","C","0","44","I","A","A","A","I","I","I","I","I","I","I","I","14.352941513062","0","70.00700378418","0","610161","0000176BB959","2015-12-17 14:40:00.000","9","33.411205291748","37.618057250977","1008.3800048828","91.943992614746","0.67199999094009","216","31","p","NULL","A","A","F","28601"
"2881242725","S","DT20N","687414","190","R","2015-12-17 13:57:32.000","G","1","C","0","44","A","A","I","I","I","I","I","I","I","I","I","I","29.215679168701","0","0","0","940432","0","2015-12-17 13:57:00.000","9","29.302778244019","40.558982849121","316.69998168945","65.339996337891","2.6679999828339","221","31","z","NULL","A","I","F","28603"
"2881242726","S","DT90C","723495","124","R","2015-12-17 14:40:13.000","G","1","C","0","44","I","A","A","A","I","I","I","I","I","I","I","I","27.389699935913","1.0915777683258","3.8671875","0","0","0","2015-12-17 14:40:00.000","8","27.502151489258","37.866737365723","41.389999389648","0","5.4120001792908","113","29","d","NULL","I","I","F","28601"
"2881242727","S","DT20N","687414","191","R","2015-12-17 13:58:21.000","G","1","C","0","36","A","A","I","I","I","I","I","I","I","I","I","I","29.459142684936","0","0","0","940441","0","2015-12-17 13:58:00.000","9","29.306734085083","40.551734924316","270.88998413086","72.215995788574","2.8239998817444","221","31","z","NULL","A","I","F","28603"
"2881242728","G","DT465","2028363","136","R","2015-12-17 14:40:14.000","G","1","C","NULL","44","I","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","13.333000183106","NULL","NULL","NULL","437554","NULL","2015-12-17 14:40:14.000","12","32.778671264648","39.912200927734","869.29998779297","3.2000000476837","3.1241393089294","33","33028","q","NULL","NULL","NULL","NULL","28602"
"2881242729","S","DT20N","687414","192","R","2015-12-17 13:58:32.000","G","1","C","0","44","A","A","I","I","I","I","I","I","I","I","I","I","29.459142684936","0","0","0","940443","0","2015-12-17 13:58:00.000","9","29.306480407715","40.549942016602","280.69998168945","61.631996154785","3.5750000476837","221","31","z","NULL","A","I","F","28603"
"2881242730","S","DT20N","1058691","154","R","2015-12-17 14:40:14.000","G","1","C","0","36","A","A","A","I","I","I","I","I","I","I","I","I","13.999179840088","0","0","0","1807170","0","2015-12-17 14:40:00.000","7","33.842987060547","38.523643493652","963.07995605469","143.49598693848","5.6059999465942","221","31","z","NULL","A","I","F","28601"
"2881242731","S","DT20N","687414","193","R","2015-12-17 13:59:14.000","G","1","C","0","36","A","A","I","I","I","I","I","I","I","I","I","I","29.337411880493","0","0","0","940451","0","2015-12-17 13:59:00.000","9","29.303789138794","40.543102264404","269.19000244141","74.267997741699","3.2230000495911","221","31","z","NULL","A","I","F","28603"
"2881242732","S","DT20N","1063395","29","R","2015-12-17 14:40:14.000","G","1","C","0","35","A","A","A","I","I","I","I","I","I","I","I","I","29.215679168701","0","0","0","251841","0","2015-12-17 14:40:00.000","7","28.905107498169","41.010570526123","38.729999542236","0","4.9499998092651","221","31","z","NULL","A","I","F","28603"
"2881242733","S","DT20N","687414","194","R","2015-12-17 13:59:32.000","G","1","C","0","44","A","A","I","I","I","I","I","I","I","I","I","I","29.093946456909","0","0","0","940454","0","2015-12-17 13:59:00.000","9","29.304050445557","40.539794921875","262.63000488281","73.187995910645","2.9760000705719","221","31","z","NULL","A","I","F","28603"
"2881242734","S","DT20N","687414","195","R","2015-12-17 14:00:02.000","G","1","C","0","36","A","A","I","I","I","I","I","I","I","I","I","I","29.215679168701","0","0","0","940461","0","2015-12-17 14:00:00.000","9","29.306877136231","40.534557342529","239.44999694824","76.535995483398","2.6459999084473","221","31","z","NULL","A","I","F","28603"
"2881242735","S","DT20N","687414","180","R","2015-12-17 13:51:32.000","G","1","C","0","44","A","A","I","I","I","I","I","I","I","I","I","I","29.337411880493","0","0","0","940397","0","2015-12-17 13:51:00.000","9","29.29102897644","40.586368560791","213.72999572754","36.215999603271","2.5269999504089","221","31","z","NULL","A","I","F","28603"
"2881242736","S","DT20N","687414","181","R","2015-12-17 13:52:17.000","G","1","C","0","36","A","A","I","I","I","I","I","I","I","I","I","I","29.337411880493","0","0","0","940401","0","2015-12-17 13:52:00.000","9","29.292879104614","40.583236694336","236.2799987793","28.223999023438","2.9279999732971","221","31","z","NULL","A","I","F","28603"
"2881242737","S","DT20N","687414","182","R","2015-12-17 13:52:32.000","G","1","C","0","44","A","A","I","I","I","I","I","I","I","I","I","I","29.215679168701","0","0","0","940402","0","2015-12-17 13:52:00.000","9","29.292737960815","40.582195281982","245.58999633789","26.099998474121","3.3770000934601","221","31","z","NULL","A","I","F","28603"
"2881242738","S","DT20N","687414","183","R","2015-12-17 13:53:32.000","G","1","C","0","44","A","A","I","I","I","I","I","I","I","I","I","I","29.337411880493","0","0","0","940406","0","2015-12-17 13:53:00.000","9","29.294229507446","40.579135894775","263.5","24.407999038696","2.4760000705719","221","31","z","NULL","A","I","F","28603"
"2881242739","S","DT20N","687414","184","R","2015-12-17 13:54:32.000","G","1","C","0","44","A","A","I","I","I","I","I","I","I","I","I","I","29.337411880493","0","0","0","940410","0","2015-12-17 13:54:00.000","10","29.295206069946","40.575672149658","293.17999267578","24.623998641968","3.3340001106262","221","31","z","NULL","A","I","F","28603"
"2881242740","S","DT20N","687414","185","R","2015-12-17 13:54:47.000","G","1","C","0","36","A","A","I","I","I","I","I","I","I","I","I","I","29.093946456909","0","0","0","940411","0","2015-12-17 13:54:00.000","10","29.294975280762","40.57474899292","299.88998413086","24.119998931885","3.3229999542236","221","31","z","NULL","A","I","F","28603"
"2881242741","S","DT20N","687414","186","R","2015-12-17 13:55:32.000","G","1","C","0","44","A","A","I","I","I","I","I","I","I","I","I","I","29.215679168701","0","0","0","940414","0","2015-12-17 13:55:00.000","10","29.294359207153","40.571475982666","307.91000366211","43.271999359131","3.1340000629425","221","31","z","NULL","A","I","F","28603"
"2881242742","S","DT20N","687414","187","R","2015-12-17 13:56:22.000","G","1","C","0","36","A","A","I","I","I","I","I","I","I","I","I","I","29.215679168701","0","0","0","940421","0","2015-12-17 13:56:00.000","8","29.297262191773","40.566295623779","322.29998779297","42.803997039795","2.4530000686645","221","31","z","NULL","A","I","F","28603"
"2881242743","S","DT20N","687414","188","R","2015-12-17 13:56:32.000","G","1","C","0","44","A","A","I","I","I","I","I","I","I","I","I","I","29.337411880493","0","0","0","940422","0","2015-12-17 13:56:00.000","9","29.29838180542","40.565662384033","328.10998535156","43.991996765137","2.0360000133514","221","31","z","NULL","A","I","F","28603"
"2881242744","S","DT20N","687414","189","R","2015-12-17 13:57:27.000","G","1","C","0","36","A","A","I","I","I","I","I","I","I","I","I","I","29.093946456909","0","0","0","940431","0","2015-12-17 13:57:00.000","9","29.302461624146","40.559741973877","322.66000366211","63.39599609375","3.0039999485016","221","31","z","NULL","A","I","F","28603"
"2881242745","G","DT465","2027606","184","R","2015-12-17 14:40:13.000","G","1","C","NULL","44","I","A","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","13.684000015259","NULL","NULL","NULL","441408","NULL","2015-12-17 14:40:13.000","12","32.774772644043","39.91153717041","860.79998779297","35.099998474121","0.94247782230377","33","33028","q","NULL","NULL","NULL","NULL","28602"
"2881242746","S","DT20N","687414","190","R","2015-12-17 13:57:32.000","G","1","C","0","44","A","A","I","I","I","I","I","I","I","I","I","I","29.215679168701","0","0","0","940432","0","2015-12-17 13:57:00.000","9","29.302778244019","40.558982849121","316.69998168945","65.339996337891","2.6679999828339","221","31","z","NULL","A","I","F","28603"
"2881242747","S","DT20N","1071542","236","R","2015-12-17 14:40:13.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","14.242643356323","0","0","0","796473","0","2015-12-17 14:40:00.000","9","29.292200088501","40.87328338623","7.7399997711182","55.547996520996","4.3629999160767","221","31","z","NULL","A","I","F","28602"
"2881242748","S","DT20N","1082540","11","R","2015-12-17 14:40:13.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","14.607839584351","0","0","0","76803","0","2015-12-17 14:40:00.000","9","29.131309509277","40.94160079956","28.5","32.111999511719","2.4370000362396","221","32","k","NULL","A","I","F","28601"
"2881242749","S","DT20N","687414","191","R","2015-12-17 13:58:21.000","G","1","C","0","36","A","A","I","I","I","I","I","I","I","I","I","I","29.459142684936","0","0","0","940441","0","2015-12-17 13:58:00.000","9","29.306734085083","40.551734924316","270.88998413086","72.215995788574","2.8239998817444","221","31","z","NULL","A","I","F","28603"
"2881242750","S","DT20N","1029116","249","R","2015-12-17 14:40:13.000","G","1","C","0","44","I","A","A","I","I","I","I","I","I","I","I","I","28.485286712646","0","0","0","9299660","40DFC20C97CB","2015-12-17 14:40:00.000","8","27.348936080933","38.625690460205","70.110000610352","0","0.86599999666214","221","31","n","NULL","A","I","F","28601"
"2881242751","S","DT20N","687414","192","R","2015-12-17 13:58:32.000","G","1","C","0","44","A","A","I","I","I","I","I","I","I","I","I","I","29.459142684936","0","0","0","940443","0","2015-12-17 13:58:00.000","9","29.306480407715","40.549942016602","280.69998168945","61.631996154785","3.5750000476837","221","31","z","NULL","A","I","F","28603"
"2881242752","S","DT20N","687414","193","R","2015-12-17 13:59:14.000","G","1","C","0","36","A","A","I","I","I","I","I","I","I","I","I","I","29.337411880493","0","0","0","940451","0","2015-12-17 13:59:00.000","9","29.303789138794","40.543102264404","269.19000244141","74.267997741699","3.2230000495911","221","31","z","NULL","A","I","F","28603"
"2881242753","S","DT90C","723554","187","R","12/17/2015 14:40","G","1","D","0","44","I","A","A","A","I","I","I","I","I","I","I","I","27.267967224121","3.5120325088501","3.90625","0","0","0","NULL","0","0","0","0","0","0","113","29","d","NULL","I","I","F","28602"
"2881242754","S","DT20N","687414","194","R","2015-12-17 13:59:32.000","G","1","C","0","44","A","A","I","I","I","I","I","I","I","I","I","I","29.093946456909","0","0","0","940454","0","2015-12-17 13:59:00.000","9","29.304050445557","40.539794921875","262.63000488281","73.187995910645","2.9760000705719","221","31","z","NULL","A","I","F","28603"
"2881242756","S","DT20N","687414","195","R","2015-12-17 14:00:02.000","G","1","C","0","36","A","A","I","I","I","I","I","I","I","I","I","I","29.215679168701","0","0","0","940461","0","2015-12-17 14:00:00.000","9","29.306877136231","40.534557342529","239.44999694824","76.535995483398","2.6459999084473","221","31","z","NULL","A","I","F","28603"
"2881242757","S","DT90F","786146","86","R","2015-12-17 14:40:14.000","G","1","C","0","31","I","A","A","A","I","I","I","I","I","I","I","I","28","0","70.00700378418","0","897067","0","2015-12-17 14:40:00.000","9","27.074729919434","40.366634368896","13.539999961853","43.523998260498","6.0560002326965","216","31","p","NULL","A","A","T","28601"
"2881242758","S","DT20N","687414","180","R","2015-12-17 13:51:32.000","G","1","C","0","44","A","A","I","I","I","I","I","I","I","I","I","I","29.337411880493","0","0","0","940397","0","2015-12-17 13:51:00.000","9","29.29102897644","40.586368560791","213.72999572754","36.215999603271","2.5269999504089","221","31","z","NULL","A","I","F","28603"
"2881242760","S","DT20N","1122902","238","R","2015-12-17 14:40:14.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","28.850482940674","0","0","0","165596","0","2015-12-17 14:40:00.000","9","30.583986282349","37.804489135742","973.67999267578","65.375999450684","0.63300001621246","221","32","k","NULL","A","I","F","28601"
"2881242761","S","DT900","191664","201","R","2015-12-17 14:40:13.000","G","1","C","0","44","I","A","A","A","I","I","I","I","A","I","I","I","14.364376068115","0.14237970113754","3.84765625","0.908203125","217818","0","2015-12-17 14:40:00.000","6","27.097900390625","38.456130981445","47.719997406006","1.4759999513626","3.0940001010895","37","28","y","NULL","A","A","F","28601"
"2881242762","S","DT20N","1080884","13","R","2015-12-17 14:40:13.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","14.729571342468","0","0","0","302729","0","2015-12-17 14:40:00.000","7","29.052101135254","41.053535461426","13.329999923706","0","5.6399998664856","221","31","z","NULL","A","I","F","28603"
"2881242763","S","DT20N","1056396","157","R","2015-12-17 14:40:14.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","14.729571342468","0","0","0","817333","0","2015-12-17 14:40:00.000","7","28.955617904663","41.053421020508","80.319999694824","1.3319998979568","1.0520000457764","221","31","z","NULL","A","I","F","28603"
"2881242764","S","DT20N","1063724","41","R","2015-12-17 14:40:13.000","G","1","C","0","44","I","A","A","A","I","I","I","I","I","I","I","I","14.607839584351","0","0","0","666815","0","2015-12-17 14:40:00.000","7","30.011724472046","40.745273590088","10.359999656677","0","3.2190001010895","221","31","z","NULL","A","I","F","28601"
"2881242765","S","DT20N","1075158","173","R","2015-12-17 14:40:14.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","14.729571342468","0","0","0","208563","0","2015-12-17 14:40:00.000","8","29.281061172485","40.912536621094","169.88999938965","5.6159996986389","5.0170001983643","221","32","k","NULL","A","I","F","28601"
"2881242766","S","DT20N","1086812","22","R","2015-12-17 14:40:13.000","G","1","C","0","44","A","A","A","I","I","I","I","I","I","I","I","I","29.702606201172","0","0","0","58129","0","2015-12-17 14:40:00.000","8","26.933778762817","38.798271179199","29.179998397827","16.667999267578","3.0460000038147","221","31","z","NULL","A","I","F","28601"
